ResearchFieldId,ResearchFieldLabel,PaperId,PaperTitle
R137681,"Information Systems, Process and Knowledge Management",R160223,Exploring the opportunities of open source data use in creation 3D procedural city models
R137681,"Information Systems, Process and Knowledge Management",R160231,Using big data analytics and IoT principles to keep an eye on underground infrastructure
R137681,"Information Systems, Process and Knowledge Management",R160226,From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
R137681,"Information Systems, Process and Knowledge Management",R160256,Devising a Game Theoretic Approach to Enable Smart City Digital Twin Analytics
R137681,"Information Systems, Process and Knowledge Management",R160241,AUTOMATIC 3D BUILDINGS COMPACT RECONSTRUCTION FROM LIDAR POINT CLOUDS
R137681,"Information Systems, Process and Knowledge Management",R160244,Hybrid Automaton Implementation For Intelligent Agents’ Behavior Modelling
R137681,"Information Systems, Process and Knowledge Management",R160247,Smart city digital twins
R137681,"Information Systems, Process and Knowledge Management",R160278,"Uses of the digital twins concept for energy services, intelligent recommendation systems, and demand side management: A review"
R137681,"Information Systems, Process and Knowledge Management",R160263,"Evaluation of Urban-Scale Building Energy-Use Models and Tools—Application for the City of Fribourg, Switzerland"
R137681,"Information Systems, Process and Knowledge Management",R160253,The Potential of Digital Twin Model Integrated With Artificial Intelligence Systems
R137681,"Information Systems, Process and Knowledge Management",R160250,Developing a City-Level Digital Twin –Propositions and a Case Study
R137681,"Information Systems, Process and Knowledge Management",R160311,Digital Twin and CyberGIS for Improving Connectivity and Measuring the Impact of Infrastructure Construction Planning in Smart Cities
R137681,"Information Systems, Process and Knowledge Management",R160274,Smart City Digital Twin–Enabled Energy Management: Toward Real-Time Urban Building Energy Benchmarking
R137681,"Information Systems, Process and Knowledge Management",R160306,"Mobile Mapping, Machine Learning and Digital Twin for Road Infrastructure Monitoring and Maintenance: Case Study of Mohammed VI Bridge in Morocco"
R137681,"Information Systems, Process and Knowledge Management",R160270,Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems
R137681,"Information Systems, Process and Knowledge Management",R160301,Digital Twin Aided Vulnerability Assessment and Risk-Based Maintenance Planning of Bridge Infrastructures Exposed to Extreme Conditions
R137681,"Information Systems, Process and Knowledge Management",R160291,A Smart Campus’ Digital Twin for Sustainable Comfort Monitoring
R137681,"Information Systems, Process and Knowledge Management",R160323,Circular cities
R137681,"Information Systems, Process and Knowledge Management",R160298,A Digital Twin of Bridges for Structural Health Monitoring
R137681,"Information Systems, Process and Knowledge Management",R160319,The Circular Economy: A New Development Strategy in China
R137681,"Information Systems, Process and Knowledge Management",R160331,An Architecture for Blockchain over Edge-enabled IoT for Smart Circular Cities
R137681,"Information Systems, Process and Knowledge Management",R160283,"User engagement in community energy schemes: A case study at the Trent Basin in Nottingham, UK"
R137681,"Information Systems, Process and Knowledge Management",R160316,A digital twin smart city for citizen feedback
R137681,"Information Systems, Process and Knowledge Management",R160337,Digital Twin in Circular Economy: Remanufacturing in Construction
R137681,"Information Systems, Process and Knowledge Management",R160334,Product recovery decisions within the context of Extended Producer Responsibility
R137681,"Information Systems, Process and Knowledge Management",R160345,Sustainable production and the role of digital twins–Basic reflections and perspectives
R137681,"Information Systems, Process and Knowledge Management",R160340,Integrating Virtual Reality and Digital Twin in Circular Economy Practices: A Laboratory Application Case
R137681,"Information Systems, Process and Knowledge Management",R160354,The future of waste management in smart and sustainable cities: A review and concept paper
R137681,"Information Systems, Process and Knowledge Management",R160326,Towards circular cities—Conceptualizing core aspects
R137681,"Information Systems, Process and Knowledge Management",R160357,Towards the future of smart electric vehicles: Digital twin technology
R137681,"Information Systems, Process and Knowledge Management",R160381,Roads Infrastructure Digital Twin: A Step Toward Smarter Cities Realization
R137681,"Information Systems, Process and Knowledge Management",R160384,A Digital Twin-based Privacy Enhancement Mechanism for the Automotive Industry
R137681,"Information Systems, Process and Knowledge Management",R160377,Time series behavior modeling with digital twin for Internet of Vehicles
R137681,"Information Systems, Process and Knowledge Management",R160393,Digital Twins help smart cities to become more resilient
R137681,"Information Systems, Process and Knowledge Management",R160349,Leveraging Digital Twin for Sustainability Assessment of an Educational Building
R137681,"Information Systems, Process and Knowledge Management",R160374,A Digital Twin Paradigm: Vehicle-to-Cloud Based Advanced Driver Assistance Systems
R137681,"Information Systems, Process and Knowledge Management",R160390,Collaborative city digital twin for the COVID-19 pandemic: A federated learning solution
R137681,"Information Systems, Process and Knowledge Management",R160419,"Smart City Healthcare Cyber Physical System: Characteristics, Technologies  and Challenges"
R137681,"Information Systems, Process and Knowledge Management",R160415,Digital Twins: From Personalised Medicine to Precision Public Health
R137681,"Information Systems, Process and Knowledge Management",R160402,BIM and IoT: A Synopsis from GIS Perspective
R137681,"Information Systems, Process and Knowledge Management",R160395,Building and exploiting a Digital Twin for the management of drinking water distribution networks
R137681,"Information Systems, Process and Knowledge Management",R160363,Beyond the State of the Art of Electric Vehicles: A Fact-Based Paper of the Current and Prospective Electric Vehicle Technologies
R137681,"Information Systems, Process and Knowledge Management",R160408,Using Smart City Technology to Make Healthcare Smarter
R137681,"Information Systems, Process and Knowledge Management",R160422,A Novel Cloud-Based Framework for the Elderly Healthcare Services Using Digital Twin
R137681,"Information Systems, Process and Knowledge Management",R160428,An ISO/IEEE 11073 Standardized Digital Twin Framework for Health and Well-Being in Smart Cities
R137681,"Information Systems, Process and Knowledge Management",R161681,Link Prediction of Weighted Triples for Knowledge Graph Completion Within the Scholarly Domain
R137681,"Information Systems, Process and Knowledge Management",R162614,A comparison of four association engines in divergent thinking support systems on wikipedia
R137681,"Information Systems, Process and Knowledge Management",R163875,The role of software in science: a knowledge graph-based analysis of software mentions in PubMed Central
R137681,"Information Systems, Process and Knowledge Management",R164003,SoMeSci- A 5 Star Open Data Gold Standard Knowledge Graph of Software Mentions in Scientific Articles
R137681,"Information Systems, Process and Knowledge Management",R164333,Knowledge Graph Consolidation by Unifying Synonymous Relationships
R137681,"Information Systems, Process and Knowledge Management",R164348,Detecting Synonymous Properties by Shared Data-Driven Definitions
R137681,"Information Systems, Process and Knowledge Management",R164557,"SaL-Lightning Dataset: Search and Eye Gaze Behavior, Resource Interactions and Knowledge Gain during Web Search"
R137681,"Information Systems, Process and Knowledge Management",R165771,"Scholia, Scientometrics and Wikidata"
R137681,"Information Systems, Process and Knowledge Management",R165773,BioCarian: search engine for exploratory searches in heterogeneous biological databases
R137681,"Information Systems, Process and Knowledge Management",R165783,ROBOKOP: an abstraction layer and user interface for knowledge graphs to support question answering
R137681,"Information Systems, Process and Knowledge Management",R166477,Investigating software usage in the social sciences: A knowledge graph approach
R137681,"Information Systems, Process and Knowledge Management",R166497,Softcite dataset: A dataset of software mentions in biomedical and economic research publications
R137681,"Information Systems, Process and Knowledge Management",R166504,bioNerDS: exploring bioinformatics’ database and software use through literature mining
R137681,"Information Systems, Process and Knowledge Management",R175113,Toward Altmetric-Driven Research-Paper Recommender System Framework
R137681,"Information Systems, Process and Knowledge Management",R175410,The FAIR Data Maturity Model: An Approach to Harmonise FAIR Assessments
R137681,"Information Systems, Process and Knowledge Management",R178149,A Similarity-Inclusive Link Prediction Based Recommender System Approach
R137681,"Information Systems, Process and Knowledge Management",R178155,A link prediction approach for item recommendation with complex number
R137681,"Information Systems, Process and Knowledge Management",R186106,Digital Asset Management (DAM) Maturity Model
R137681,"Information Systems, Process and Knowledge Management",R186103,A Capability Maturity Model for Research Data Management.
R137681,"Information Systems, Process and Knowledge Management",R186108,Asset management maturity in public infrastructure: the case of Rijkswaterstaat
R137681,"Information Systems, Process and Knowledge Management",R187161,An Ontology for Smart Contracts
R137681,"Information Systems, Process and Knowledge Management",R187196,Understanding the Blockchain Using Enterprise Ontology
R137681,"Information Systems, Process and Knowledge Management",R187193,"Ontological Smart Contracts in OASIS: Ontology for Agents, Systems, and Integration of Services"
